신호등순번,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,시군코드,관리기관명,관리기관전화번호,데이터기준일자
17209,전라북도,전주시,시도,,구렛들3길,03,,전라북도 전주시 덕진구 팔복동1가 337-1,35.86014536,127.0978235,03,02,N,717,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17210,전라북도,전주시,시도,,구렛들3길,03,,전라북도 전주시 덕진구 팔복동1가 333-14,35.85988443,127.097781,03,02,Y,717,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17211,전라북도,전주시,시도,,구렛들3길,03,,전라북도 전주시 덕진구 팔복동1가 333-14,35.85987754,127.0978091,03,02,Y,717,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17212,전라북도,전주시,시도,,오공로,03,,전라북도 전주시 덕진구 만성동 1224,35.83533495,127.0700434,03,02,Y,718,01,02,02,황색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17213,전라북도,전주시,시도,,오공로,03,,전라북도 전주시 덕진구 만성동 1224,35.83535555,127.0700519,03,02,Y,718,01,02,02,황색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17214,전라북도,전주시,시도,,오공로,03,,전라북도 전주시 덕진구 만성동 1224,35.83537386,127.0700603,03,02,Y,718,01,02,02,황색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17215,전라북도,전주시,시도,,오공로,03,,전라북도 전주시 덕진구 만성동 1224,35.83538988,127.0700716,03,02,Y,718,01,02,02,황색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17216,전라북도,전주시,시도,,월방3길,03,,전라북도 전주시 덕진구 만성동 1224,35.83538528,127.0701081,03,02,Y,718,01,02,02,황색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17217,전라북도,전주시,시도,,월방3길,03,,전라북도 전주시 덕진구 만성동 1224,35.8353761,127.0701419,03,02,Y,718,01,02,02,황색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17218,전라북도,전주시,시도,,들사평로,03,전라북도 전주시 덕진구 기린대로 451,전라북도 전주시 덕진구 덕진동1가 1282-10,35.84105636,127.1259169,03,02,Y,719,01,02,02,황색,02,03,01,Y,22:00,6:00,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17219,전라북도,전주시,시도,,들사평로,03,전라북도 전주시 덕진구 기린대로 451,전라북도 전주시 덕진구 덕진동1가 1282-10,35.84103345,127.1259365,03,02,Y,719,01,02,02,황색,02,03,01,Y,22:00,6:00,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17220,전라북도,전주시,시도,,들사평로,03,전라북도 전주시 덕진구 기린대로 451,전라북도 전주시 덕진구 덕진동1가 1282-10,35.84104486,127.1259647,03,02,Y,719,01,02,02,황색,02,03,01,Y,22:00,6:00,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17221,전라북도,전주시,시도,,들사평로,03,전라북도 전주시 덕진구 기린대로 451,전라북도 전주시 덕진구 덕진동1가 1282-10,35.84102653,127.1259871,03,02,Y,719,01,02,02,황색,02,03,01,Y,22:00,6:00,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17222,전라북도,전주시,시도,,들사평5길,03,,전라북도 전주시 덕진구 덕진동1가 1442,35.8412132,127.1259662,03,02,Y,719,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,Y,22:00,6:00,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17223,전라북도,전주시,시도,,들사평5길,03,,전라북도 전주시 덕진구 덕진동1가 1442,35.84122462,127.1259943,03,02,Y,719,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,Y,22:00,6:00,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17224,전라북도,전주시,시도,,들사평로,03,전라북도 전주시 덕진구 기린대로 451,전라북도 전주시 덕진구 덕진동1가 1282-10,35.84116968,127.125997,03,02,Y,719,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,22:00,6:00,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17225,전라북도,전주시,시도,,들사평로,03,전라북도 전주시 덕진구 기린대로 451,전라북도 전주시 덕진구 덕진동1가 1282-10,35.84114676,127.1260223,03,02,Y,719,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,22:00,6:00,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17226,전라북도,전주시,시도,,들사평로,03,전라북도 전주시 덕진구 기린대로 451,전라북도 전주시 덕진구 덕진동1가 1282-10,35.84116504,127.1260504,03,02,Y,719,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,Y,22:00,6:00,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17227,전라북도,전주시,시도,,들사평로,03,전라북도 전주시 덕진구 기린대로 451,전라북도 전주시 덕진구 덕진동1가 1282-10,35.84118338,127.1260252,03,02,Y,719,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,Y,22:00,6:00,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17228,전라북도,전주시,시도,,송천중앙로,03,,전라북도 전주시 덕진구 송천동2가 489-5,35.86659224,127.1215634,03,02,Y,720,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17229,전라북도,전주시,시도,,송천중앙로,03,,전라북도 전주시 덕진구 송천동2가 489-5,35.86659449,127.1216,03,02,Y,720,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17230,전라북도,전주시,시도,,송천중앙로,03,,전라북도 전주시 덕진구 송천동2가 489-5,35.86646185,127.1214676,03,02,Y,720,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17231,전라북도,전주시,시도,,송천중앙로,03,,전라북도 전주시 덕진구 송천동2가 489-5,35.86645044,127.1214338,03,02,Y,720,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17232,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 금암동 511-2,35.83374417,127.1372802,03,02,Y,721,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17233,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 금암동 1518-11,35.83371215,127.137252,03,02,Y,721,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17234,전라북도,전주시,시도,,기린대로,03,전라북도 전주시 덕진구 가리내로 30,전라북도 전주시 덕진구 금암동 796,35.8336941,127.1370271,03,02,Y,721,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17235,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 금암동 514-4,35.83371237,127.1370665,03,02,Y,721,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17236,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 금암동 451-1,35.83384988,127.1369205,03,02,Y,721,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17237,전라북도,전주시,시도,,기린대로,03,전라북도 전주시 덕진구 가리내로 30,전라북도 전주시 덕진구 금암동 796,35.83374703,127.136777,03,02,N,721,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17238,전라북도,전주시,시도,,팔달로,03,,전라북도 전주시 덕진구 금암동 514-4,35.83390686,127.1371399,03,02,Y,721,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17239,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 금암동 451-1,35.83382246,127.1368811,03,02,Y,721,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17240,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 금암동 451-1,35.83375157,127.1368107,03,02,N,721,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17241,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 금암동 514-4,35.83386564,127.1371511,03,02,Y,721,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17242,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 금암동 451-1,35.83372859,127.1368866,03,02,Y,721,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17243,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 금암동 451-1,35.83370795,127.1369203,03,02,Y,721,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17244,전라북도,전주시,시도,,,03,,전라북도 전주시 덕진구 반월동 1237,35.87185641,127.0725493,03,02,Y,723,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17245,전라북도,전주시,시도,,,03,,전라북도 전주시 덕진구 반월동 1237,35.87186787,127.0725211,03,02,Y,723,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17246,전라북도,전주시,시도,,혁신로,03,,전라북도 전주시 덕진구 반월동 1237,35.87187019,127.0724818,03,02,Y,723,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17247,전라북도,전주시,시도,,혁신로,03,,전라북도 전주시 덕진구 반월동 1237,35.87185646,127.0724677,03,02,Y,723,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17248,전라북도,전주시,시도,,혁신로,03,,전라북도 전주시 덕진구 반월동 1237,35.87179461,127.0725351,03,02,Y,723,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17249,전라북도,전주시,시도,,혁신로,03,,전라북도 전주시 덕진구 반월동 1237,35.87180605,127.0725492,03,02,Y,723,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17250,전라북도,전주시,시도,,우아10길,03,,전라북도 전주시 덕진구 우아동3가 743,35.85203747,127.156392,03,02,Y,724,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17251,전라북도,전주시,시도,,우아10길,03,,전라북도 전주시 덕진구 우아동3가 743,35.85205579,127.1563864,03,02,Y,724,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17252,전라북도,전주시,시도,,우아10길,03,,전라북도 전주시 덕진구 우아동3가 743,35.85202834,127.1563751,03,02,Y,724,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17253,전라북도,전주시,시도,,우아10길,03,,전라북도 전주시 덕진구 우아동3가 743,35.85195768,127.1561359,03,02,Y,724,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17254,전라북도,전주시,시도,,우아10길,03,,전라북도 전주시 덕진구 우아동3가 743,35.85195074,127.1561893,03,02,Y,724,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17255,전라북도,전주시,시도,,우아10길,03,,전라북도 전주시 덕진구 우아동3가 743,35.85193013,127.1562006,03,02,Y,724,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17256,전라북도,전주시,시도,,,03,,전라북도 전주시 덕진구 우아동3가 743,35.85193919,127.1562765,03,02,Y,724,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17257,전라북도,전주시,시도,,,03,,전라북도 전주시 덕진구 우아동3가 743,35.85195059,127.1563046,03,02,Y,724,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17258,전라북도,전주시,시도,,견훤로,03,,전라북도 전주시 덕진구 우아동3가 743,35.85472364,127.1556064,03,02,Y,725,01,03,03,녹색+황색+적색,02,03,01,Y,22:00,0:00,N,N,N,01,전주시,063-222-1000,2021-12-21
17259,전라북도,전주시,시도,,견훤로,03,,전라북도 전주시 덕진구 우아동3가 743,35.85470986,127.1556401,03,02,Y,725,01,03,03,녹색+황색+적색,02,03,01,Y,22:00,0:00,N,N,N,01,전주시,063-222-1000,2021-12-21
17260,전라북도,전주시,시도,,견훤로,03,,전라북도 전주시 덕진구 우아동3가 743,35.8547395,127.155556,03,02,Y,725,01,03,03,녹색+황색+적색,02,03,01,Y,22:00,0:00,N,N,N,01,전주시,063-222-1000,2021-12-21
17261,전라북도,전주시,시도,,견훤로,03,,전라북도 전주시 덕진구 우아동3가 743,35.85475788,127.1555083,03,02,Y,725,01,03,03,녹색+황색+적색,02,03,01,Y,22:00,0:00,N,N,N,01,전주시,063-222-1000,2021-12-21
17262,전라북도,전주시,시도,,아중로,03,,전라북도 전주시 덕진구 우아동2가 967,35.82802063,127.171457,03,02,Y,727,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17263,전라북도,전주시,시도,,아중로,03,,전라북도 전주시 덕진구 우아동2가 967,35.82799314,127.171471,03,02,Y,727,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17264,전라북도,전주시,시도,,아중로,03,,전라북도 전주시 덕진구 우아동1가 1126,35.82794486,127.1716115,03,02,Y,727,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17265,전라북도,전주시,시도,,아중로,03,,전라북도 전주시 덕진구 우아동1가 1126,35.8279105,127.1716283,03,02,Y,727,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
17266,전라북도,전주시,시도,,팔과정로,03,전라북도 전주시 덕진구 팔복로 162-1,전라북도 전주시 덕진구 팔복동3가 418,35.85463115,127.0892038,03,02,Y,728,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
17267,전라북도,전주시,시도,,팔과정로,03,전라북도 전주시 덕진구 팔복로 162-1,전라북도 전주시 덕진구 팔복동3가 418,35.85462196,127.0892404,03,02,Y,728,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
17268,전라북도,전주시,시도,,팔과정로,03,전라북도 전주시 덕진구 팔복로 162-1,전라북도 전주시 덕진구 팔복동3가 418,35.85464017,127.0893866,03,02,Y,728,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
17269,전라북도,전주시,시도,,팔과정로,03,전라북도 전주시 덕진구 팔복로 162-1,전라북도 전주시 덕진구 팔복동3가 418,35.85462641,127.0894231,03,02,Y,728,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
17270,전라북도,전주시,시도,,팔복로,03,전라북도 전주시 덕진구 팔복로 162-1,전라북도 전주시 덕진구 팔복동3가 418,35.85450507,127.0894371,03,02,N,728,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
17271,전라북도,전주시,시도,,팔복로,03,전라북도 전주시 덕진구 팔복로 162-1,전라북도 전주시 덕진구 팔복동3가 418,35.85447531,127.0894314,03,02,N,728,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
17272,전라북도,전주시,시도,,팔복로,03,전라북도 전주시 덕진구 팔복로 162-1,전라북도 전주시 덕진구 팔복동3가 418,35.85440431,127.0894819,03,02,N,728,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
17273,전라북도,전주시,시도,,팔복로,03,전라북도 전주시 덕진구 팔복로 162-1,전라북도 전주시 덕진구 팔복동3가 418,35.85437227,127.0894679,03,02,N,728,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
17274,전라북도,전주시,시도,,반룡로,03,,전라북도 전주시 덕진구 팔복동2가 492-6,35.85589738,127.0905262,03,02,N,729,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,14:00,7:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
17275,전라북도,전주시,시도,,반룡로,03,,전라북도 전주시 덕진구 팔복동2가 492-6,35.85587223,127.0904896,03,02,N,729,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,14:00,7:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
17276,전라북도,전주시,시도,,팔과정로,03,,전라북도 전주시 덕진구 팔복동2가 803-38,35.85587455,127.0904446,03,02,Y,729,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,14:00,7:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
17277,전라북도,전주시,시도,,팔과정로,03,,전라북도 전주시 덕진구 팔복동2가 803-38,35.85590429,127.0904672,03,02,Y,729,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,14:00,7:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
17278,전라북도,전주시,시도,,,03,,전라북도 전주시 덕진구 팔복동2가 492-6,35.85597287,127.0905938,03,02,Y,729,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,14:00,7:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
17279,전라북도,전주시,시도,,,03,,전라북도 전주시 덕진구 팔복동2가 492-6,35.85598434,127.0905629,03,02,Y,729,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,14:00,7:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
17280,전라북도,전주시,시도,,팔과정로,03,,전라북도 전주시 덕진구 팔복동2가 469-2,35.85587468,127.0902703,03,02,Y,729,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,14:00,7:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
17281,전라북도,전주시,시도,,팔과정로,03,,전라북도 전주시 덕진구 팔복동2가 469-2,35.85586092,127.0903068,03,02,Y,729,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,14:00,7:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
17282,전라북도,전주시,시도,,,03,,전라북도 전주시 덕진구 팔복동2가 500-64,35.85752139,127.0919934,03,02,Y,730,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
17283,전라북도,전주시,시도,,,03,,전라북도 전주시 덕진구 팔복동2가 500-64,35.85745732,127.091954,03,02,Y,730,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
17284,전라북도,전주시,시도,,팔과정로,03,,전라북도 전주시 덕진구 팔복동2가 500-57,35.85753506,127.0920834,03,02,Y,730,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
17285,전라북도,전주시,시도,,팔과정로,03,,전라북도 전주시 덕진구 팔복동2가 500-57,35.85752127,127.0921453,03,02,Y,730,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
17286,전라북도,전주시,시도,,팔과정로,03,,전라북도 전주시 덕진구 팔복동2가 500-59,35.8573748,127.0920945,03,02,Y,730,01,03,03,녹색+황색+녹색화살표+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
